t,ax,ay,az,temp,P,hum,roll,pitch,yaw,gx,gy,gz,cx,cy,cz
2260.959951,-0.004689877,-0.378000975,0.168150827,10.95337391,1020.556396,26.27837372,286.0497263,344.8708202,145.1982514,0.382402152,1.295151591,-0.31127584,-11.55827904,-59.47916412,-22.82754898
2261.078976,0.219898447,-0.778194785,0.098209828,10.93542957,1020.529053,26.35783768,283.2255933,347.8749987,142.7094398,-0.597120285,-0.066467077,0.208265036,-15.33675098,-59.39633942,-22.06829643
2261.197721,0.297481149,-1.484262943,0.351654559,11.00720882,1020.495605,27.92393112,284.6145259,347.3809028,143.4073348,1.575421929,-0.833103001,0.316693634,-17.5510273,-58.66023254,-19.69411087
2261.322322,0.334817797,-1.018214583,0.490561754,10.89953995,1020.465088,25.76517105,291.1147828,348.2061083,144.9553426,-0.079411991,-0.276299268,0.35762161,-18.34721565,-57.61088562,-15.21665573
2261.445611,-0.080468424,-0.641660869,0.234192684,10.95337391,1020.43042,26.72866821,289.9154836,357.1510197,148.1122697,-0.565660775,-0.034091219,1.688086152,-21.61463356,-56.77165222,-14.10136223
2261.564091,-0.070594996,-0.566880822,-0.059052002,11.04309845,1020.400391,27.96035194,283.5297894,7.151140186,146.2097341,-0.9398157,0.684286296,1.098295689,-28.0672245,-55.6530571,-17.20416069
2261.686747,-0.215240672,-1.474131465,0.108932495,10.98926353,1020.384521,26.68893623,274.7047547,15.3708831,140.7376051,-1.364367008,1.213295579,0.761708975,-34.49716949,-53.29576874,-24.5728035
2261.809352,-0.625481486,-1.21119523,0.67674613,10.98926353,1020.352783,27.35775375,266.917902,14.81240927,135.7225251,-0.356133938,1.114640832,-0.941077888,-38.79530334,-52.17747879,-31.08698463
2261.931965,0.130920798,-0.368351936,-0.130637497,10.9713192,1020.296387,26.84123993,272.6815161,3.237365592,126.6551894,1.647198558,0.862353504,-1.591649413,-35.97709274,-54.32389069,-33.89506149
2262.054746,-0.004689877,-0.80569452,-0.170889273,11.00720882,1020.273926,26.88428307,275.2781013,355.915435,123.501131,-0.620944023,0.060898326,-0.725442469,-30.97261429,-56.98138428,-34.10000229
2262.179476,0.15468049,-1.26788342,0.01632769,11.00720882,1020.273682,27.12267494,272.7783272,350.9227153,123.8193768,0.529620647,-0.467500091,-0.247440442,-26.48762321,-58.59574509,-35.4649353
2262.299998,0.121950299,-0.955495834,0.392108232,10.9713192,1020.260498,27.3080883,275.3230849,345.84285,125.9423226,0.603535354,-0.617772996,-1.014687181,-22.93338585,-59.76535034,-33.84597015
2262.418658,0.118556052,-0.747800291,0.043865431,10.9713192,1020.256104,26.5995388,277.6693096,347.8737948,131.4635606,-0.209220842,-0.888080835,1.423886895,-20.85030365,-60.21191025,-31.56635094
2262.54162,-0.230544493,-0.650345027,-0.145099223,10.93542957,1020.251465,27.21207047,272.955796,359.5363975,134.3515558,-0.407141179,0.043794099,2.275127649,-25.14200211,-59.15686035,-31.56674004
2262.668228,-0.235234365,-1.459175467,0.017302478,11.06104279,1020.26123,27.15909576,274.0876745,15.86791597,134.2496767,0.246484637,0.067923278,1.921436667,-34.7408638,-54.69705963,-31.7247715
2262.797859,-0.818260193,-1.242554545,0.443040848,10.88159466,1020.273193,28.28482819,282.9991452,24.28147447,136.6969882,0.416916043,-0.225292042,0.158479512,-42.63720322,-48.68699646,-28.04036903
2262.927746,-0.59709543,-0.483899146,0.098453522,10.95337391,1020.275391,27.25842476,279.7479888,22.83518021,127.9088843,-0.835663199,1.741693974,-1.138387442,-45.85634995,-47.45888901,-28.74666786
2263.050603,-0.02665825,-0.545170546,-0.370460927,10.93542957,1020.28833,27.91730881,262.6299024,15.50110749,115.9789344,-1.818545341,1.461917758,-0.238277465,-43.62755585,-48.34430313,-39.10622025
2263.170527,-0.748652518,-0.663853645,-0.394081742,11.02515316,1020.315674,27.63918686,249.0097197,12.90352166,103.6334153,-0.31581682,1.266440868,-1.07302475,-40.38163376,-47.19311905,-50.80995941
2263.293501,0.024244592,-1.484021783,-0.108221836,10.98926353,1020.332764,27.47032738,253.2839086,358.6307514,107.7249035,0.595288634,-0.693520248,-2.252300262,-34.05644608,-50.13484955,-54.16387939
2263.41656,0.053338103,-0.676397383,-0.084118977,10.9713192,1020.339355,28.04312706,257.6345752,352.187353,118.4943291,0.487470955,-1.673653603,0.520417213,-28.16693878,-54.1760025,-51.66043472
2263.535449,-0.130576059,-0.422386527,-0.147991553,10.9713192,1020.346191,27.36106491,258.2780678,3.880366644,122.9454268,-0.046425264,-0.445814371,0.482848972,-28.63992691,-54.72821426,-49.57953644
2263.658673,-0.397899061,-1.525271416,-0.57075572,10.9713192,1020.348145,25.84132385,256.9507572,4.654271474,116.3549773,-0.800538421,1.188555598,0.126714528,-29.71519089,-54.55750275,-49.96369934
2263.781634,0.17480351,-1.480162024,-0.4222821,11.00720882,1020.367432,26.34128189,252.5302451,3.241754202,113.2030021,-0.612391949,0.296081454,-0.242858946,-29.71982193,-53.34278107,-53.6484642
2263.904553,-0.239677414,-0.625257492,-0.220782176,10.9713192,1020.390625,27.32795525,252.2231939,2.816040678,114.9584495,1.284650087,-0.626325071,0.09281151,-29.1999855,-53.10815811,-54.75468445
2264.027316,0.014304309,-0.40381217,-0.114247546,11.07898808,1020.397949,26.86110687,260.7445311,3.138335106,115.7615841,0.748004973,0.385878652,0.030197822,-29.65277863,-54.39746475,-51.75294113
2264.145751,0.001697121,-0.883369267,-0.269952029,11.00720882,1020.412109,27.12598419,263.8720747,359.825082,117.7125593,0.267864913,-0.233844161,-0.484456152,-29.11394501,-55.98174286,-48.70845032
2264.268697,0.325847298,-1.475578785,-0.312614083,10.91748428,1020.429199,27.08956528,264.509386,352.7401006,118.9513917,0.491747022,-0.216434494,-1.280719042,-25.88882256,-56.9774971,-47.02442932
2264.394484,0.198805645,-1.158366799,-0.019282287,10.95337391,1020.418945,27.18558311,265.800121,345.9545288,123.4769248,-0.148745194,-0.692603946,-0.119769596,-20.96789169,-58.61328506,-44.68955994
2264.513284,0.019638117,-0.423833907,-0.126781046,10.98926353,1020.413574,27.20875931,258.2345459,347.4784746,131.0704969,-1.145371914,-0.687411606,0.141069859,-19.51536369,-58.73099899,-46.59792709
2264.635752,-0.001234178,-0.314799786,-0.530021906,10.88159466,1020.423096,27.11274147,252.0143745,347.9368537,140.2514732,0.751670182,0.071588464,0.162755579,-19.50235176,-58.21678162,-47.65094757
2264.758726,0.2560229,-1.518517017,-0.608597219,11.00720882,1020.445801,27.12598419,256.3537781,351.9755907,137.9186085,1.231810212,-0.586008012,0.72017014,-21.00923538,-58.2924881,-46.61941528
2264.881284,-0.099227928,-0.952118635,0.074571237,10.91748428,1020.460205,27.70540619,261.3458268,353.2753334,135.5984205,0.561385632,0.795463741,0.015537054,-22.90142632,-58.62292099,-43.41942215
2265.004209,0.008243161,-0.602582276,-0.123888694,11.09693241,1020.465576,27.12929535,265.3050552,352.3687048,130.632873,0.242819428,0.405120909,-0.333267003,-22.70824051,-59.37801743,-40.75481415
2265.126718,0.039033793,-0.686046481,-0.241269618,11.02515316,1020.459717,27.21869278,265.4314889,349.5243075,130.5490119,0.202807754,0.053873375,-0.248967603,-21.1483593,-59.89718628,-39.36990356
2265.245483,0.191774726,-1.429504633,-0.166068703,10.88159466,1020.439209,27.21538162,266.7631299,348.9036892,126.7000228,0.523512006,0.522406995,-0.052879855,-19.84881401,-60.24617004,-37.91772461
2265.368068,0.373609155,-1.21360743,0.425251007,10.89953995,1020.443848,28.23516464,268.8056433,344.7743182,127.3825362,-1.503033519,-0.188029259,-1.018963218,-18.13179207,-60.56510925,-38.17497253
2265.490935,0.14619489,-0.278133452,-0.113765493,10.95337391,1020.436035,27.24518013,259.6474251,337.1488064,133.4452444,-0.181121051,-0.862424493,-0.796913683,-13.74867916,-60.39693451,-41.42115402
2265.613728,0.139891297,-0.396092921,-0.229218185,11.04309845,1020.442139,28.75829887,258.5284694,339.1221864,140.3298019,0.769385219,-0.007213149,0.783394694,-11.65149403,-60.60978699,-42.21776962
2265.736621,0.463071704,-1.658910513,-0.43192324,10.95337391,1020.463867,27.23524666,261.0557692,343.6908658,138.3538964,-0.456315845,0.353808224,0.286761224,-13.32147408,-60.96772385,-41.44228745
2265.863941,0.071036659,-1.053433418,0.27659592,11.07898808,1020.466309,27.12267494,258.0523028,340.3547999,133.6862271,-0.747698605,1.210546732,-0.67382437,-13.02647591,-60.25904083,-42.31766129
2265.999404,0.265963197,-0.455193281,-0.065077722,11.06104279,1020.455566,27.43390656,259.7323449,337.9521118,126.8618436,-0.187535137,0.876097977,0.229950756,-10.79901981,-60.35861206,-43.49350739
2266.118055,0.15395315,-0.388856143,-0.268505841,11.06104279,1020.450684,25.93072128,258.4216794,336.2166102,126.4209276,0.2556476,0.122595713,-0.500338674,-9.799303055,-60.15010452,-44.47532654
2266.241102,0.670605421,-1.460381508,-0.108221836,10.93542957,1020.44873,27.23524666,261.2412566,337.8986639,123.9852821,0.319483012,0.519352674,0.890296102,-8.381016731,-60.31119156,-45.08855057
2266.363665,0.701880932,-1.309856534,0.425738394,11.00720882,1020.452393,27.44052887,261.8566566,333.8445009,126.207211,-0.225408778,-0.539887667,-1.503073931,-7.874231815,-59.94934464,-44.22153473
2266.486403,0.253840864,-0.550959945,-0.225120693,11.02515316,1020.465576,27.09287453,255.2344945,330.3888213,134.5335804,-0.45295608,-1.542012095,0.380223602,-5.376208782,-59.28463364,-45.80778503
2266.60887,-0.019993687,-0.34905386,-0.110873155,10.9713192,1020.468506,26.95712471,250.8898795,339.5573036,139.7407254,0.378736943,0.298524916,0.507589042,-6.867035866,-58.99521637,-47.40369797
2266.73176,0.652906835,-1.27632618,-0.578468621,11.00720882,1020.47583,26.48365402,251.5189741,340.5246155,136.0257855,-0.733343244,0.521796167,-0.030277839,-8.606697083,-58.74578094,-48.38407516
2266.850576,0.064005725,-1.536608934,-0.009641143,10.9713192,1020.494385,27.5067482,250.1494392,341.8443275,136.2564956,-0.051617619,-0.234760448,0.463606715,-9.571005821,-58.9299736,-48.73071671
2266.973651,0.083643839,-0.553372204,-0.355999202,10.95337391,1020.493896,27.60607719,253.6330816,343.1496501,126.690119,0.060781587,0.945736647,0.386637688,-10.91654778,-58.39215088,-49.63216782
2267.096157,0.265478283,-0.377518535,-0.260310888,10.95337391,1020.493164,27.0564537,252.5898795,339.4420202,124.4837083,-0.13683331,0.033409391,-0.523246109,-10.59103775,-58.22569275,-51.36385345
